"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4"
"4931";"1050010";"1050015";"PV26  ";"2014JJ00";"   213.5";"    22.4";"    19.8"
"4932";"1050010";"1050015";"PV26  ";"2015JJ00";"   218.1";"    22.7";"    20.0"
"4933";"1050010";"1050015";"PV26  ";"2016JJ00";"   220.1";"    23.3";"    20.7"
"4934";"1050010";"1050015";"PV26  ";"2017JJ00";"   223.4";"    23.9";"    21.1"
"4935";"1050010";"1050015";"PV26  ";"2018JJ00";"   225.1";"    24.4";"    21.7"
"4936";"1050010";"1050015";"PV26  ";"2019JJ00";"   227.9";"    25.8";"    22.9"
"4937";"1050010";"1050015";"PV26  ";"2020JJ00";"   229.4";"    26.6";"    23.9"
"4939";"1050010";"1050015";"PV27  ";"2011JJ00";"   509.8";"    21.9";"    18.9"
"4940";"1050010";"1050015";"PV27  ";"2012JJ00";"   517.1";"    22.2";"    19.1"
"4941";"1050010";"1050015";"PV27  ";"2013JJ00";"   522.6";"    22.4";"    19.1"
"4942";"1050010";"1050015";"PV27  ";"2014JJ00";"   526.4";"    23.4";"    19.7"
"4943";"1050010";"1050015";"PV27  ";"2015JJ00";"   537.9";"    23.5";"    19.9"
"4944";"1050010";"1050015";"PV27  ";"2016JJ00";"   545.5";"    24.2";"    20.5"
"4945";"1050010";"1050015";"PV27  ";"2017JJ00";"   553.3";"    24.9";"    20.9"
"4946";"1050010";"1050015";"PV27  ";"2018JJ00";"   557.1";"    25.5";"    21.5"
"4947";"1050010";"1050015";"PV27  ";"2019JJ00";"   561.6";"    27.1";"    22.6"
"4948";"1050010";"1050015";"PV27  ";"2020JJ00";"   565.9";"    27.8";"    23.4"
"4950";"1050010";"1050015";"PV28  ";"2011JJ00";"   594.3";"    21.0";"    18.5"
"4951";"1050010";"1050015";"PV28  ";"2012JJ00";"   605.3";"    21.1";"    18.6"
"4952";"1050010";"1050015";"PV28  ";"2013JJ00";"   611.6";"    21.4";"    18.6"
"4953";"1050010";"1050015";"PV28  ";"2014JJ00";"   610.2";"    22.2";"    19.1"
"4954";"1050010";"1050015";"PV28  ";"2015JJ00";"   623.4";"    22.3";"    19.3"
"4955";"1050010";"1050015";"PV28  ";"2016JJ00";"   630.7";"    22.8";"    19.9"
"4956";"1050010";"1050015";"PV28  ";"2017JJ00";"   640.2";"    23.4";"    20.3"
"4957";"1050010";"1050015";"PV28  ";"2018JJ00";"   649.7";"    23.9";"    20.8"
"4958";"1050010";"1050015";"PV28  ";"2019JJ00";"   657.3";"    25.3";"    21.7"
"4959";"1050010";"1050015";"PV28  ";"2020JJ00";"   666.2";"    25.8";"    22.6"
"4961";"1050010";"1050015";"PV29  ";"2011JJ00";"    54.8";"    21.2";"    19.0"
"4962";"1050010";"1050015";"PV29  ";"2012JJ00";"    56.1";"    21.4";"    19.3"
"4963";"1050010";"1050015";"PV29  ";"2013JJ00";"    57.2";"    21.7";"    19.4"
"4964";"1050010";"1050015";"PV29  ";"2014JJ00";"    57.5";"    22.6";"    19.9"
"4965";"1050010";"1050015";"PV29  ";"2015JJ00";"    58.1";"    22.7";"    20.1"
"4966";"1050010";"1050015";"PV29  ";"2016JJ00";"    58.9";"    23.2";"    20.6"
"4967";"1050010";"1050015";"PV29  ";"2017JJ00";"    60.2";"    23.6";"    20.9"
"4968";"1050010";"1050015";"PV29  ";"2018JJ00";"    61.1";"    24.1";"    21.4"
"4969";"1050010";"1050015";"PV29  ";"2019JJ00";"    62.0";"    25.3";"    22.4"
"4970";"1050010";"1050015";"PV29  ";"2020JJ00";"    62.5";"    26.0";"    23.3"
"4972";"1050010";"1050015";"PV30  ";"2011JJ00";"   342.4";"    20.6";"    18.6"
"4973";"1050010";"1050015";"PV30  ";"2012JJ00";"   350.2";"    20.9";"    18.8"
"4974";"1050010";"1050015";"PV30  ";"2013JJ00";"   357.2";"    21.1";"    18.9"
"4975";"1050010";"1050015";"PV30  ";"2014JJ00";"   360.3";"    22.0";"    19.4"
"4976";"1050010";"1050015";"PV30  ";"2015JJ00";"   370.1";"    21.9";"    19.6"
"4977";"1050010";"1050015";"PV30  ";"2016JJ00";"   375.4";"    22.7";"    20.3"
"4978";"1050010";"1050015";"PV30  ";"2017JJ00";"   383.8";"    23.5";"    20.6"
"4979";"1050010";"1050015";"PV30  ";"2018JJ00";"   391.2";"    23.8";"    21.1"
"4980";"1050010";"1050015";"PV30  ";"2019JJ00";"   398.7";"    25.2";"    22.1"
"4981";"1050010";"1050015";"PV30  ";"2020JJ00";"   404.0";"    25.8";"    22.9"
"4983";"1050010";"1050015";"PV31  ";"2011JJ00";"   168.1";"    19.7";"    18.0"
"4984";"1050010";"1050015";"PV31  ";"2012JJ00";"   171.8";"    20.0";"    18.2"
"4985";"1050010";"1050015";"PV31  ";"2013JJ00";"   175.1";"    20.1";"    18.3"
"4986";"1050010";"1050015";"PV31  ";"2014JJ00";"   175.4";"    20.9";"    18.8"
"4987";"1050010";"1050015";"PV31  ";"2015JJ00";"   179.1";"    21.1";"    19.0"
"4988";"1050010";"1050015";"PV31  ";"2016JJ00";"   181.9";"    21.8";"    19.7"
"4989";"1050010";"1050015";"PV31  ";"2017JJ00";"   186.2";"    22.2";"    20.0"
"4990";"1050010";"1050015";"PV31  ";"2018JJ00";"   188.5";"    22.6";"    20.5"
"4991";"1050010";"1050015";"PV31  ";"2019JJ00";"   191.2";"    23.9";"    21.3"
"4992";"1050010";"1050015";"PV31  ";"2020JJ00";"   193.3";"    24.4";"    22.1"
"9614";"1050010";"1016010";"NL01  ";"2011JJ00";"  4724.0";"    28.3";"    25.3"
"9615";"1050010";"1016010";"NL01  ";"2012JJ00";"  4738.8";"    28.5";"    25.5"
"9616";"1050010";"1016010";"NL01  ";"2013JJ00";"  4754.4";"    28.7";"    25.8"
"9617";"1050010";"1016010";"NL01  ";"2014JJ00";"  4774.7";"    30.4";"    26.6"
"9618";"1050010";"1016010";"NL01  ";"2015JJ00";"  4785.8";"    30.1";"    27.1"
"9619";"1050010";"1016010";"NL01  ";"2016JJ00";"  4802.8";"    31.5";"    28.3"
"9620";"1050010";"1016010";"NL01  ";"2017JJ00";"  4822.4";"    32.7";"    29.1"
"9621";"1050010";"1016010";"NL01  ";"2018JJ00";"  4850.5";"    32.9";"    29.5"
"9622";"1050010";"1016010";"NL01  ";"2019JJ00";"  4877.5";"    35.6";"    31.0"
"9623";"1050010";"1016010";"NL01  ";"2020JJ00";"  4908.6";"    36.0";"    32.3"
"9625";"1050010";"1016010";"LD01  ";"2011JJ00";"   494.4";"    25.9";"    23.5"
"9626";"1050010";"1016010";"LD01  ";"2012JJ00";"   493.7";"    26.1";"    23.8"
"9627";"1050010";"1016010";"LD01  ";"2013JJ00";"   493.2";"    26.3";"    24.1"
"9628";"1050010";"1016010";"LD01  ";"2014JJ00";"   492.9";"    27.6";"    24.8"
"9629";"1050010";"1016010";"LD01  ";"2015JJ00";"   491.9";"    27.6";"    25.3"
"9630";"1050010";"1016010";"LD01  ";"2016JJ00";"   491.2";"    28.8";"    26.4"
"9631";"1050010";"1016010";"LD01  ";"2017JJ00";"   490.8";"    29.8";"    27.1"
"9632";"1050010";"1016010";"LD01  ";"2018JJ00";"   491.1";"    30.0";"    27.5"
"9633";"1050010";"1016010";"LD01  ";"2019JJ00";"   491.7";"    31.8";"    28.9"
"9634";"1050010";"1016010";"LD01  ";"2020JJ00";"   492.6";"    32.7";"    30.2"
"9636";"1050010";"1016010";"LD02  ";"2011JJ00";"  1005.6";"    27.5";"    24.9"
"9637";"1050010";"1016010";"LD02  ";"2012JJ00";"  1008.9";"    27.6";"    25.1"
"9638";"1050010";"1016010";"LD02  ";"2013JJ00";"  1013.0";"    27.8";"    25.3"
"9639";"1050010";"1016010";"LD02  ";"2014JJ00";"  1016.4";"    29.4";"    26.1"
"9640";"1050010";"1016010";"LD02  ";"2015JJ00";"  1018.5";"    29.0";"    26.6"
"9641";"1050010";"1016010";"LD02  ";"2016JJ00";"  1021.2";"    30.4";"    27.8"
"9642";"1050010";"1016010";"LD02  ";"2017JJ00";"  1025.6";"    31.6";"    28.6"
"9643";"1050010";"1016010";"LD02  ";"2018JJ00";"  1031.3";"    31.8";"    29.0"
"9644";"1050010";"1016010";"LD02  ";"2019JJ00";"  1037.5";"    34.3";"    30.5"
"9645";"1050010";"1016010";"LD02  ";"2020JJ00";"  1043.6";"    34.9";"    31.8"
"9647";"1050010";"1016010";"LD03  ";"2011JJ00";"  2176.1";"    29.5";"    26.1"
"9648";"1050010";"1016010";"LD03  ";"2012JJ00";"  2186.8";"    29.6";"    26.2"
"9649";"1050010";"1016010";"LD03  ";"2013JJ00";"  2197.2";"    29.8";"    26.5"
"9650";"1050010";"1016010";"LD03  ";"2014JJ00";"  2211.4";"    31.6";"    27.3"
"9651";"1050010";"1016010";"LD03  ";"2015JJ00";"  2221.4";"    31.4";"    27.9"
"9652";"1050010";"1016010";"LD03  ";"2016JJ00";"  2234.8";"    32.7";"    29.1"
"9653";"1050010";"1016010";"LD03  ";"2017JJ00";"  2247.7";"    34.1";"    29.9"
"9654";"1050010";"1016010";"LD03  ";"2018JJ00";"  2266.1";"    34.3";"    30.3"
"9655";"1050010";"1016010";"LD03  ";"2019JJ00";"  2282.5";"    37.2";"    31.9"
"9656";"1050010";"1016010";"LD03  ";"2020JJ00";"  2301.5";"    37.5";"    33.2"
"9658";"1050010";"1016010";"LD04  ";"2011JJ00";"  1047.4";"    28.0";"    25.4"
"9659";"1050010";"1016010";"LD04  ";"2012JJ00";"  1049.1";"    28.3";"    25.6"
"9660";"1050010";"1016010";"LD04  ";"2013JJ00";"  1050.9";"    28.5";"    25.8"
"9661";"1050010";"1016010";"LD04  ";"2014JJ00";"  1054.1";"    30.0";"    26.6"
"9662";"1050010";"1016010";"LD04  ";"2015JJ00";"  1054.0";"    29.8";"    27.2"
"9663";"1050010";"1016010";"LD04  ";"2016JJ00";"  1055.7";"    31.1";"    28.3"
"9664";"1050010";"1016010";"LD04  ";"2017JJ00";"  1058.3";"    32.4";"    29.1"
"9665";"1050010";"1016010";"LD04  ";"2018JJ00";"  1062.1";"    32.5";"    29.5"
"9666";"1050010";"1016010";"LD04  ";"2019JJ00";"  1065.8";"    35.1";"    31.0"
"9667";"1050010";"1016010";"LD04  ";"2020JJ00";"  1070.9";"    35.5";"    32.3"
"9669";"1050010";"1016010";"PV20  ";"2011JJ00";"   161.0";"    25.5";"    23.1"
"9670";"1050010";"1016010";"PV20  ";"2012JJ00";"   160.7";"    25.6";"    23.3"
"9671";"1050010";"1016010";"PV20  ";"2013JJ00";"   160.6";"    25.9";"    23.6"
"9672";"1050010";"1016010";"PV20  ";"2014JJ00";"   160.6";"    27.1";"    24.4"
"9673";"1050010";"1016010";"PV20  ";"2015JJ00";"   160.0";"    27.2";"    24.8"
"9674";"1050010";"1016010";"PV20  ";"2016JJ00";"   159.8";"    28.4";"    25.9"
"9675";"1050010";"1016010";"PV20  ";"2017JJ00";"   159.7";"    29.2";"    26.5"
"9676";"1050010";"1016010";"PV20  ";"2018JJ00";"   159.5";"    29.4";"    26.9"
"9677";"1050010";"1016010";"PV20  ";"2019JJ00";"   159.8";"    31.1";"    28.2"
"9678";"1050010";"1016010";"PV20  ";"2020JJ00";"   160.1";"    32.1";"    29.6"
"9680";"1050010";"1016010";"PV21  ";"2011JJ00";"   186.8";"    25.7";"    23.4"
"9681";"1050010";"1016010";"PV21  ";"2012JJ00";"   186.8";"    25.8";"    23.7"
"9682";"1050010";"1016010";"PV21  ";"2013JJ00";"   186.6";"    26.2";"    23.9"
"9683";"1050010";"1016010";"PV21  ";"2014JJ00";"   186.5";"    27.5";"    24.7"
"9684";"1050010";"1016010";"PV21  ";"2015JJ00";"   186.2";"    27.3";"    25.2"
"9685";"1050010";"1016010";"PV21  ";"2016JJ00";"   186.0";"    28.6";"    26.3"
"9686";"1050010";"1016010";"PV21  ";"2017JJ00";"   185.7";"    29.6";"    27.0"
"9687";"1050010";"1016010";"PV21  ";"2018JJ00";"   185.7";"    29.9";"    27.4"
"9688";"1050010";"1016010";"PV21  ";"2019JJ00";"   185.8";"    31.9";"    28.7"
"9689";"1050010";"1016010";"PV21  ";"2020JJ00";"   186.2";"    32.5";"    30.0"
"9691";"1050010";"1016010";"PV22  ";"2011JJ00";"   146.5";"    26.5";"    24.2"
"9692";"1050010";"1016010";"PV22  ";"2012JJ00";"   146.2";"    26.8";"    24.5"
"9693";"1050010";"1016010";"PV22  ";"2013JJ00";"   146.0";"    27.0";"    24.7"
"9694";"1050010";"1016010";"PV22  ";"2014JJ00";"   145.9";"    28.3";"    25.5"
"9695";"1050010";"1016010";"PV22  ";"2015JJ00";"   145.7";"    28.3";"    26.0"
"9696";"1050010";"1016010";"PV22  ";"2016JJ00";"   145.4";"    29.5";"    27.1"
"9697";"1050010";"1016010";"PV22  ";"2017JJ00";"   145.4";"    30.7";"    27.9"
"9698";"1050010";"1016010";"PV22  ";"2018JJ00";"   145.8";"    30.8";"    28.2"
"9699";"1050010";"1016010";"PV22  ";"2019JJ00";"   146.1";"    32.6";"    29.7"
"9700";"1050010";"1016010";"PV22  ";"2020JJ00";"   146.3";"    33.7";"    31.0"
"9702";"1050010";"1016010";"PV23  ";"2011JJ00";"   322.2";"    26.6";"    24.2"
"9703";"1050010";"1016010";"PV23  ";"2012JJ00";"   323.1";"    26.7";"    24.5"
"9704";"1050010";"1016010";"PV23  ";"2013JJ00";"   324.2";"    27.0";"    24.7"
"9705";"1050010";"1016010";"PV23  ";"2014JJ00";"   324.8";"    28.4";"    25.4"
"9706";"1050010";"1016010";"PV23  ";"2015JJ00";"   324.9";"    28.2";"    25.9"
"9707";"1050010";"1016010";"PV23  ";"2016JJ00";"   325.3";"    29.6";"    27.1"
"9708";"1050010";"1016010";"PV23  ";"2017JJ00";"   326.1";"    30.7";"    27.9"
"9709";"1050010";"1016010";"PV23  ";"2018JJ00";"   326.7";"    30.9";"    28.3"
"9710";"1050010";"1016010";"PV23  ";"2019JJ00";"   328.0";"    33.2";"    29.8"
"9711";"1050010";"1016010";"PV23  ";"2020JJ00";"   329.4";"    34.0";"    31.1"
"9713";"1050010";"1016010";"PV24  ";"2011JJ00";"   111.8";"    27.0";"    24.8"
"9714";"1050010";"1016010";"PV24  ";"2012JJ00";"   112.6";"    26.9";"    24.8"
"9715";"1050010";"1016010";"PV24  ";"2013JJ00";"   113.5";"    27.2";"    25.1"
"9716";"1050010";"1016010";"PV24  ";"2014JJ00";"   114.0";"    28.5";"    25.9"
"9717";"1050010";"1016010";"PV24  ";"2015JJ00";"   114.4";"    28.6";"    26.4"
"9718";"1050010";"1016010";"PV24  ";"2016JJ00";"   115.1";"    29.9";"    27.6"
"9719";"1050010";"1016010";"PV24  ";"2017JJ00";"   115.9";"    30.9";"    28.4"
"9720";"1050010";"1016010";"PV24  ";"2018JJ00";"   117.3";"    31.2";"    28.9"
"9721";"1050010";"1016010";"PV24  ";"2019JJ00";"   118.8";"    33.3";"    30.4"
"9722";"1050010";"1016010";"PV24  ";"2020JJ00";"   120.2";"    34.1";"    31.7"
"9724";"1050010";"1016010";"PV25  ";"2011JJ00";"   571.6";"    28.0";"    25.3"
"9725";"1050010";"1016010";"PV25  ";"2012JJ00";"   573.2";"    28.2";"    25.5"
"9726";"1050010";"1016010";"PV25  ";"2013JJ00";"   575.3";"    28.4";"    25.7"
"9727";"1050010";"1016010";"PV25  ";"2014JJ00";"   577.5";"    30.1";"    26.5"
"9728";"1050010";"1016010";"PV25  ";"2015JJ00";"   579.2";"    29.6";"    27.0"
"9729";"1050010";"1016010";"PV25  ";"2016JJ00";"   580.8";"    31.0";"    28.2"
"9730";"1050010";"1016010";"PV25  ";"2017JJ00";"   583.7";"    32.2";"    29.0"
"9731";"1050010";"1016010";"PV25  ";"2018JJ00";"   587.3";"    32.4";"    29.4"
"9732";"1050010";"1016010";"PV25  ";"2019JJ00";"   590.7";"    35.0";"    30.9"
"9733";"1050010";"1016010";"PV25  ";"2020JJ00";"   593.9";"    35.5";"    32.3"
"9735";"1050010";"1016010";"PV26  ";"2011JJ00";"   348.0";"    31.0";"    27.5"
"9736";"1050010";"1016010";"PV26  ";"2012JJ00";"   350.3";"    31.2";"    27.7"
"9737";"1050010";"1016010";"PV26  ";"2013JJ00";"   352.9";"    31.4";"    28.0"
"9738";"1050010";"1016010";"PV26  ";"2014JJ00";"   355.6";"    33.3";"    28.9"
"9739";"1050010";"1016010";"PV26  ";"2015JJ00";"   357.7";"    32.9";"    29.5"
"9740";"1050010";"1016010";"PV26  ";"2016JJ00";"   360.7";"    34.4";"    30.7"
"9741";"1050010";"1016010";"PV26  ";"2017JJ00";"   363.2";"    35.7";"    31.6"
"9742";"1050010";"1016010";"PV26  ";"2018JJ00";"   366.9";"    35.9";"    32.0"
"9743";"1050010";"1016010";"PV26  ";"2019JJ00";"   370.3";"    38.9";"    33.7"
"9744";"1050010";"1016010";"PV26  ";"2020JJ00";"   374.5";"    39.3";"    35.2"
"9746";"1050010";"1016010";"PV27  ";"2011JJ00";"   739.8";"    29.8";"    26.1"
"9747";"1050010";"1016010";"PV27  ";"2012JJ00";"   744.2";"    30.0";"    26.3"
"9748";"1050010";"1016010";"PV27  ";"2013JJ00";"   748.4";"    30.2";"    26.5"
"9749";"1050010";"1016010";"PV27  ";"2014JJ00";"   754.4";"    32.2";"    27.4"
"9750";"1050010";"1016010";"PV27  ";"2015JJ00";"   758.6";"    32.1";"    28.1"
"9751";"1050010";"1016010";"PV27  ";"2016JJ00";"   763.8";"    33.6";"    29.3"
"9752";"1050010";"1016010";"PV27  ";"2017JJ00";"   768.6";"    35.0";"    30.2"
"9753";"1050010";"1016010";"PV27  ";"2018JJ00";"   775.5";"    35.4";"    30.6"
"9754";"1050010";"1016010";"PV27  ";"2019JJ00";"   781.8";"    38.5";"    32.2"
"9755";"1050010";"1016010";"PV27  ";"2020JJ00";"   789.4";"    38.7";"    33.5"
"9757";"1050010";"1016010";"PV28  ";"2011JJ00";"   975.9";"    28.9";"    25.6"
"9758";"1050010";"1016010";"PV28  ";"2012JJ00";"   980.1";"    29.0";"    25.8"
"9759";"1050010";"1016010";"PV28  ";"2013JJ00";"   983.7";"    29.1";"    26.0"
"9760";"1050010";"1016010";"PV28  ";"2014JJ00";"   989.3";"    30.8";"    26.7"
"9761";"1050010";"1016010";"PV28  ";"2015JJ00";"   993.1";"    30.5";"    27.3"
"9762";"1050010";"1016010";"PV28  ";"2016JJ00";"   998.5";"    31.7";"    28.4"
"9763";"1050010";"1016010";"PV28  ";"2017JJ00";"  1004.3";"    33.0";"    29.1"
"9764";"1050010";"1016010";"PV28  ";"2018JJ00";"  1012.0";"    33.1";"    29.6"
"9765";"1050010";"1016010";"PV28  ";"2019JJ00";"  1018.4";"    36.0";"    31.2"
"9766";"1050010";"1016010";"PV28  ";"2020JJ00";"  1025.6";"    36.3";"    32.5"
"9768";"1050010";"1016010";"PV29  ";"2011JJ00";"   112.4";"    27.8";"    25.3"
"9769";"1050010";"1016010";"PV29  ";"2012JJ00";"   112.2";"    27.9";"    25.5"
"9770";"1050010";"1016010";"PV29  ";"2013JJ00";"   112.2";"    28.3";"    25.8"
"9771";"1050010";"1016010";"PV29  ";"2014JJ00";"   112.0";"    29.8";"    26.6"
"9772";"1050010";"1016010";"PV29  ";"2015JJ00";"   111.9";"    29.5";"    27.0"
"9773";"1050010";"1016010";"PV29  ";"2016JJ00";"   111.8";"    30.6";"    28.0"
"9774";"1050010";"1016010";"PV29  ";"2017JJ00";"   111.6";"    31.6";"    28.7"
"9775";"1050010";"1016010";"PV29  ";"2018JJ00";"   111.7";"    31.7";"    29.0"
"9776";"1050010";"1016010";"PV29  ";"2019JJ00";"   111.9";"    34.0";"    30.4"
"9777";"1050010";"1016010";"PV29  ";"2020JJ00";"   112.0";"    34.5";"    31.7"
"9779";"1050010";"1016010";"PV30  ";"2011JJ00";"   714.6";"    28.5";"    25.8"
"9780";"1050010";"1016010";"PV30  ";"2012JJ00";"   716.7";"    28.8";"    26.0"
"9781";"1050010";"1016010";"PV30  ";"2013JJ00";"   719.3";"    29.0";"    26.2"
"9782";"1050010";"1016010";"PV30  ";"2014JJ00";"   722.5";"    30.7";"    27.1"
"9783";"1050010";"1016010";"PV30  ";"2015JJ00";"   723.8";"    30.4";"    27.6"
"9784";"1050010";"1016010";"PV30  ";"2016JJ00";"   726.5";"    31.7";"    28.8"
"9785";"1050010";"1016010";"PV30  ";"2017JJ00";"   729.6";"    33.0";"    29.6"
"9786";"1050010";"1016010";"PV30  ";"2018JJ00";"   733.6";"    33.2";"    30.0"
"9787";"1050010";"1016010";"PV30  ";"2019JJ00";"   737.8";"    35.9";"    31.6"
"9788";"1050010";"1016010";"PV30  ";"2020JJ00";"   743.0";"    36.2";"    32.8"
"9790";"1050010";"1016010";"PV31  ";"2011JJ00";"   332.8";"    26.9";"    24.5"
"9791";"1050010";"1016010";"PV31  ";"2012JJ00";"   332.5";"    27.2";"    24.7"
"9792";"1050010";"1016010";"PV31  ";"2013JJ00";"   331.6";"    27.3";"    24.9"
"9793";"1050010";"1016010";"PV31  ";"2014JJ00";"   331.6";"    28.6";"    25.7"
"9794";"1050010";"1016010";"PV31  ";"2015JJ00";"   330.2";"    28.6";"    26.2"
"9795";"1050010";"1016010";"PV31  ";"2016JJ00";"   329.2";"    29.8";"    27.3"
"9796";"1050010";"1016010";"PV31  ";"2017JJ00";"   328.7";"    30.9";"    28.1"
"9797";"1050010";"1016010";"PV31  ";"2018JJ00";"   328.5";"    31.0";"    28.4"
"9798";"1050010";"1016010";"PV31  ";"2019JJ00";"   328.0";"    33.2";"    29.8"
"9799";"1050010";"1016010";"PV31  ";"2020JJ00";"   327.8";"    33.8";"    31.0"
"14421";"1050010";"1050190";"NL01  ";"2011JJ00";"   472.2";"    20.5";"    18.3"
"14422";"1050010";"1050190";"NL01  ";"2012JJ00";"   485.9";"    20.6";"    18.2"
"14423";"1050010";"1050190";"NL01  ";"2013JJ00";"   496.9";"    20.7";"    18.3"
"14424";"1050010";"1050190";"NL01  ";"2014JJ00";"   510.9";"    21.5";"    18.8"
"14425";"1050010";"1050190";"NL01  ";"2015JJ00";"   518.2";"    21.9";"    19.5"
"14426";"1050010";"1050190";"NL01  ";"2016JJ00";"   531.0";"    22.8";"    20.4"
"14427";"1050010";"1050190";"NL01  ";"2017JJ00";"   534.5";"    23.6";"    21.1"
"14428";"1050010";"1050190";"NL01  ";"2018JJ00";"   544.8";"    24.1";"    21.7"
"14429";"1050010";"1050190";"NL01  ";"2019JJ00";"   554.8";"    25.7";"    22.7"
"14430";"1050010";"1050190";"NL01  ";"2020JJ00";"   562.0";"    26.5";"    23.7"
"14432";"1050010";"1050190";"LD01  ";"2011JJ00";"    43.6";"    19.5";"    17.7"
"14433";"1050010";"1050190";"LD01  ";"2012JJ00";"    44.7";"    19.4";"    17.6"
"14434";"1050010";"1050190";"LD01  ";"2013JJ00";"    45.9";"    19.7";"    17.8"
"14435";"1050010";"1050190";"LD01  ";"2014JJ00";"    47.4";"    20.5";"    18.3"
"14436";"1050010";"1050190";"LD01  ";"2015JJ00";"    47.9";"    20.8";"    19.0"
"14437";"1050010";"1050190";"LD01  ";"2016JJ00";"    49.1";"    21.7";"    19.9"
"14438";"1050010";"1050190";"LD01  ";"2017JJ00";"    49.3";"    22.4";"    20.5"
"14439";"1050010";"1050190";"LD01  ";"2018JJ00";"    50.4";"    23.0";"    21.1"
"14440";"1050010";"1050190";"LD01  ";"2019JJ00";"    51.4";"    24.1";"    22.1"
"14441";"1050010";"1050190";"LD01  ";"2020JJ00";"    52.2";"    25.1";"    23.0"
"14443";"1050010";"1050190";"LD02  ";"2011JJ00";"    87.0";"    20.5";"    18.4"
"14444";"1050010";"1050190";"LD02  ";"2012JJ00";"    89.8";"    20.4";"    18.4"
"14445";"1050010";"1050190";"LD02  ";"2013JJ00";"    92.5";"    20.6";"    18.5"
"14446";"1050010";"1050190";"LD02  ";"2014JJ00";"    95.5";"    21.2";"    18.8"
"14447";"1050010";"1050190";"LD02  ";"2015JJ00";"    96.9";"    21.5";"    19.5"
"14448";"1050010";"1050190";"LD02  ";"2016JJ00";"    99.6";"    22.5";"    20.5"
"14449";"1050010";"1050190";"LD02  ";"2017JJ00";"   100.2";"    23.2";"    21.1"
"14450";"1050010";"1050190";"LD02  ";"2018JJ00";"   102.6";"    23.8";"    21.6"
"14451";"1050010";"1050190";"LD02  ";"2019JJ00";"   104.8";"    25.2";"    22.7"
"14452";"1050010";"1050190";"LD02  ";"2020JJ00";"   106.5";"    26.1";"    23.7"
"14454";"1050010";"1050190";"LD03  ";"2011JJ00";"   250.7";"    20.5";"    18.2"
"14455";"1050010";"1050190";"LD03  ";"2012JJ00";"   257.5";"    20.6";"    18.2"
"14456";"1050010";"1050190";"LD03  ";"2013JJ00";"   262.4";"    20.8";"    18.3"
"14457";"1050010";"1050190";"LD03  ";"2014JJ00";"   268.9";"    21.7";"    18.8"
"14458";"1050010";"1050190";"LD03  ";"2015JJ00";"   272.8";"    22.1";"    19.5"
"14459";"1050010";"1050190";"LD03  ";"2016JJ00";"   279.1";"    23.0";"    20.4"
"14460";"1050010";"1050190";"LD03  ";"2017JJ00";"   281.1";"    23.9";"    21.1"
"14461";"1050010";"1050190";"LD03  ";"2018JJ00";"   286.2";"    24.4";"    21.7"
"14462";"1050010";"1050190";"LD03  ";"2019JJ00";"   290.8";"    26.1";"    22.8"
"14463";"1050010";"1050190";"LD03  ";"2020JJ00";"   294.0";"    26.8";"    23.7"
"14465";"1050010";"1050190";"LD04  ";"2011JJ00";"    90.9";"    20.8";"    18.5"
"14466";"1050010";"1050190";"LD04  ";"2012JJ00";"    93.9";"    21.3";"    18.5"
"14467";"1050010";"1050190";"LD04  ";"2013JJ00";"    96.1";"    20.9";"    18.6"
"14468";"1050010";"1050190";"LD04  ";"2014JJ00";"    99.2";"    21.6";"    19.0"
"14469";"1050010";"1050190";"LD04  ";"2015JJ00";"   100.6";"    22.0";"    19.8"
"14470";"1050010";"1050190";"LD04  ";"2016JJ00";"   103.3";"    22.9";"    20.7"
"14471";"1050010";"1050190";"LD04  ";"2017JJ00";"   104.0";"    23.8";"    21.4"
